"ttext","score","ANGER","DISGUST","FEAR","JOY","SADNESS","SURPRISE","BEST_FIT","polarity","date","source","retweetcount","favoritecount","location","city","country","language"
" brasil desastre total manaus enche valas comuns quando covid atinge a amazonia parque tarumã manaus foto michael dantas afp t co thnbqff zw","-1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"negative","18382","Twitter Web App","0","0","Portugal",NA,NA,"Portuguese"
" psicopata irreversível sádico genocida bol onaro inimigodomeioambiente amazonia","-1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18382","Twitter Web App","0","0","ESQUERDA <U+0001F448> FiimoboraIbaÒgún",NA,NA,"Portuguese"
"ciência de olho na amazônia onde nos últimos anos a temperatura média aumentou muito o sul do pará vive a pior situação a temperatura três vezes maior que a média mundial se o desmatamento continuar haverá perdas para… t co jgscazittj t co rmperbncvf","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"negative","18382","LinkedIn","1","1","Rio de Janeiro, Brasil",NA,NA,"Portuguese"
"justiça federal suspende autorização de bolsonaro para canaviais na amazônia zoneamento agroecológico da cana busca evitar expansão da cana e desmatamento na amazônia pantanal e bacia do alto paraguai terras indígenas e áreas de proteção ambiental t co d umkcsdd ","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18381","Twitter Web Client","0","0","Rio de Janeiro, Brasil",NA,NA,"Portuguese"
"vontade de pegar minha canoa e ir visitar esse planeta novamente amazonas amazonia t co n wracnbxm","1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18382","Twitter Web App","0","0","Manaus, Brasil",NA,NA,"Portuguese"
" não ceda à pressão contamos com o seu apoio para impedir que a mpdagrilagem seja mantida contamos com você para que a ilegalidade e a destruição da amazônia e do cerrado não prevaleçam escolha o lado certo diga mp não diga grilagemnão t co awkc q ez","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18381","Sprout Social","35","35","Brazil",NA,NA,"Portuguese"
" grilagemnão a mp prejudica pequenos e honestos agricultores e coloca na mão de bandidos terras públicas da amazônia e do cerrado não deixe que mais essa corrupção aconteça no país acesse o site e cobre os parlamentares para que digam mp não t co zwmhb r i t co nbt mwccua","-2","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18382","Sprout Social","9","9","Brazil",NA,NA,"Portuguese"
" estamosdeolho pandemia vai permitir aceleração do desmatamento na amazônia prevê consultoria perspectivas para amazônia não eram boas antes do coronavírus e agora são ainda piores leia mais no t co fkh wn ns t co t saj ehe ","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18380","Sprout Social","10","10","Brazil",NA,NA,"Portuguese"
"não é só uma febrezinha brasília está pegando fogo e as chamas vão se espalhar pela amazônia as demissões dos ministros da saúde e da justiça podem atiçar ainda mais a temporada de queimadas da região este ano já prevista como catastrófica leia t co ia gqqcd h t co ildr eodo ","-2","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","2.78695866252273","joy","positive","18380","TweetDeck","2","2","Brasil",NA,NA,"Portuguese"
"está rolando agora na página do facebook do uma live com paulo moutinho pesquisador sênior do sobre as perspectivas do desmatamento e queimadas na amazônia em vale a pena conferir t co jkzphibsx t co hhhhls oy","-2","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","2.78695866252273","joy","positive","18382","Twitter for iPhone","2","2","Brasil",NA,NA,"Portuguese"
" mpdagrilagem em nome de quê legalizar o roubo de terras públicas e premiar criminosos ambientais vai contra os interesses da sociedade brasileira o resultado da mp será a devastação da amazônia e o genocídio dos povos indígenas use sua voz contra este absurdo mp não t co tqpm dgr","-2","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","2.78695866252273","joy","positive","18380","Twitter for iPhone","5","5","Brasil",NA,NA,"Portuguese"
"sobre amazônia nosso presente e futuro t co mntxw zeij","1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18382","Twitter for iPhone","0","0","Brazil | Amazon | Antarctic","Porto Alegre","Brazil","Portuguese"
"amanhã de manhã o participa de um bate papo sobre amazônia desmatamento grilagem e as perspectivas para os próximos meses t co tw o ulzd","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18381","Twitter Web App","0","0","Amazônia, Brasil",NA,NA,"Portuguese"
"daqui a pouco às h tem debate sobre amazônia no vai lá para saber como participar mp não t co vtjnf z dg","-2","7.34083555412328","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","anger","negative","18382","Twitter for Android","5","5","Amazônia, Brasil",NA,NA,"Portuguese"
" não ceda à pressão contamos com o seu apoio para impedir que a mpdagrilagem seja mantida contamos com você para que a ilegalidade e a destruição da amazônia e do cerrado não prevaleçam escolha o lado certo diga mp não t co jclbwxljpe","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18382","Twitter Web App","1","1","São Paulo, Brasil",NA,NA,"Portuguese"
" amazônia continua pedindo toda à atenção mundial os povos dar floresta estão morrendo pela moto serra e pela pandemia covid t co poobfnmiyy","-1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","7.34083555412328","2.78695866252273","sadness","positive","18382","Twitter Web App","0","0","Salvador, Brasil",NA,NA,"Portuguese"
"estamos pelos rios do amazonas tentando ousar um projeto de sociedade e para isso precisamos acreditar e principalmente fazer parte de um novo rumo amazonia cidadania juventudeousadiaemamovimento t co zoj uezrw","2","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18382","Twitter for Android","0","0","Brasília, Brasil",NA,NA,"Portuguese"
"sou muito grato por ser da amazonia t co mn h gof","2","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18382","Twitter for Android","0","0","Amazônia",NA,NA,"Portuguese"
"ouça algumas alternativas no terceiro episódio da série desmatamento na amazônia causas reflexos e soluções uma parceria da cbn amazônia belém com a rainforest journalism fund e o pulitzer center amazônia meioambiente noarnacbn t co ipzohgvyh ","-1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"negative","18382","Twitter Web App","0","0","",NA,NA,"Portuguese"
"dados do inpe apontam área de km destruída é o que revela o episódio da série desmatamento na amazônia causas reflexos e soluções uma parceria da cbn amazônia belém com a rainforest journalism fund e o pulitzer center amazônia meioambiente t co viejt huaj","-1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"neutral","18381","Twitter Web App","3","3","",NA,NA,"Portuguese"
" não ceda à pressão contamos com o seu apoio para impedir que a mpdagrilagem seja mantida contamos com você para que a ilegalidade e a destruição da amazônia e do cerrado não prevaleçam escolha o lado certo diga mp não t co yvdky oc t co b rw gjz","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18381","Twitter for Android","1","1","Brasil",NA,NA,"Portuguese"
"o projeto n prevê o georreferenciamento que é básico na identificação de áreas para definir quanto será transferido colocando em risco nossa soberania e a vida das populações indígenas e quilombolas iremos ingressar com uma ação de inconstitucionalidade no stf amazônia","2","1.46871776464786","3.09234031207392","7.34083555412328","1.02547755260094","1.7277074477352","2.78695866252273","fear","positive","18381","Twitter for Android","7","7","Belém, Pará, Brasil",NA,NA,"Portuguese"
" eu comecei a ler até desembarcando achando q fosse stf e parlamento kk amazônia","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18381","Twitter Web App","1","1","",NA,NA,"Portuguese"
"sem a floresta amazônica agronegócio e geração de energia entram em colapso no brasil t co yq kzasgc amazônia","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18381","Hootsuite Inc.","3","3","Rio de Janeiro - RJ - Brasil",NA,NA,"Portuguese"
"amazônia e outros grandes ecossistemas podem entrar em colapso dentro de anos t co dvqb vc jt amazônia em ","-2","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18380","Twitter Web Client","1","1","Rio de Janeiro - RJ - Brasil",NA,NA,"Portuguese"
"sem a floresta amazônica agronegócio e geração de energia entram em colapso no brasil t co yq kzasgc amazônia em ","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18381","Hootsuite Inc.","2","2","Rio de Janeiro - RJ - Brasil",NA,NA,"Portuguese"
" kkkkkkkkk se mancaaaa prayforamazonia","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18381","Twitter for iPhone","1","1","Rio de Janeiro, Brasil",NA,NA,"Portuguese"
"todos em missão marinha do brasil manaus brasil amazonas amazônia fab meioambiente lutaremossemtemor conservationistsphothografy fotografiadocumental todosportodos phothografy amazôniaforest marinhadobrasil t co smt rquurw","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18381","Twitter for Android","0","0","Manaus, Brasil",NA,NA,"Portuguese"
"a proposta é oriunda de medida provisória que promovia a regularização fundiária de áreas nos dois estados após incêndios na amazônia legal em amazônia","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"negative","18381","Twitter Web App","1","1","Brasília, Brasil",NA,NA,"Portuguese"
" deveria ser transmitida em horário nobre e não ser restrita em um streaming aruanas amazonia brasil t co rhtggnin c","3","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18381","Twitter for Android","0","0","BRASIL","Rio de Janeiro","Brazil","Portuguese"
"grilagem é corrupção não ceda à pressão contamos com o seu apoio para impedir que a mpdagrilagem seja mantida contamos com você para que a ilegalidade e a destruição da amazônia e do cerrado não prevaleçam escolha o lado certo diga mp não","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18381","Twitter Web App","5","5","Brasil",NA,NA,"Portuguese"
" não ceda à pressão contamos com o seu apoio para impedir que a mpdagrilagem seja mantida contamos com você para que a ilegalidade e a destruição da amazônia e do cerrado não prevaleçam escolha o lado certo diga mp não t co eopaocdsff","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18381","Twitter Web App","5","5","Brasil",NA,NA,"Portuguese"
" não ceda à pressão contamos com o seu apoio para impedir que a mpdagrilagem seja mantida contamos com você para que a ilegalidade e a destruição da amazônia e do cerrado não prevaleçam escolha o lado certo diga mp não t co encz ndtfu","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18381","mLabs - Gestão de Redes Sociais","15","15","Brasil",NA,NA,"Portuguese"
" não ceda à pressão contamos com o seu apoio para impedir que a mpdagrilagem seja mantida contamos com você para que a ilegalidade e a destruição da amazônia e do cerrado não prevaleçam escolha o lado certo diga mp não diga grilagemnão t co efmvjcvubn","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18381","Twitter Web App","0","0","Sao Paulo, Brazil",NA,NA,"Portuguese"
